,degree,clustering_coeff,betweenness_centrality,eigenvector_centrality,community_id
1405,50,0.28816326530612246,0.0038092631272749716,7.895965484962551e-05,9
1406,31,0.7483870967741936,3.007184047610237e-06,1.2880166191225553e-05,6
1407,37,0.551051051051051,2.570967189919346e-06,0.00010804827723588024,9
1408,34,0.3850267379679144,7.901021127093024e-05,1.844374131100876e-05,1
1409,106,0.465947888589398,2.6479906812754513e-05,0.00033454957826654886,9
1410,21,0.6904761904761905,2.442053374649154e-05,1.0325777478107377e-05,7
1411,10,0.6666666666666666,0.0,2.827086910590686e-05,9
1412,22,0.42424242424242425,5.712333869927082e-06,1.1123189031144609e-05,6
1413,60,0.6135593220338983,6.074713477000503e-06,1.6979765076936898e-05,6
1414,8,0.9642857142857143,0.0,9.605210705883704e-06,6
1415,30,0.5632183908045977,5.9690463528591815e-06,1.1486698275109412e-05,6
1416,111,0.604095004095004,2.304153302031709e-05,0.00040127220422341757,9
1417,5,0.7,4.95540077954012e-07,1.4358892369915018e-05,6
1418,21,0.4523809523809524,2.5070737492859237e-06,1.827857714108261e-05,6
1419,24,0.23550724637681159,0.0015643097565837822,1.7658335143477385e-05,9
1420,148,0.4974259974259974,0.006191514139718528,0.0005077220627423315,9
1421,24,0.6014492753623188,3.287426794541729e-05,1.1264861290833929e-05,7
1422,14,0.4835164835164835,2.1849843964575816e-06,2.356942069163522e-05,1
1423,61,0.5841530054644809,9.823726520149938e-06,2.1859844203323524e-05,6
1424,19,0.6374269005847953,2.0057574583852865e-06,1.2842504724083571e-05,7
1425,34,0.3689839572192513,0.00012113431623323335,1.6811543106277228e-05,1
1426,64,0.625,4.29925569502942e-06,1.770266320017261e-05,6
1427,66,0.3361305361305361,5.161430798779696e-05,2.9703863382549875e-05,1
1428,29,0.49261083743842365,9.47127774908375e-06,1.1446684445331742e-05,6
1429,38,0.4182076813655761,1.5215836817257177e-05,1.9173636934628355e-05,6
1430,2,1.0,0.0,8.615316739399496e-06,1
1431,220,0.43341635533416356,0.0002218405053491202,0.0007219570704470187,9
1432,55,0.6202020202020202,3.31010120643284e-06,1.6286794542833944e-05,6
1433,23,0.6877470355731226,1.0248398813516157e-06,1.0765027293652636e-05,7
1434,15,0.5714285714285714,1.998683814914881e-06,2.022259828784607e-05,9
1435,56,0.32142857142857145,0.00010675187121888436,0.00010600774096114867,6
1436,30,0.3080459770114943,9.58231152306405e-06,2.4934211138465526e-05,6
1437,56,0.5025974025974026,3.1059149032768394e-05,0.00017388205608716444,9
1438,34,0.8163992869875223,8.937977630057569e-07,1.343306935120967e-05,6
1439,21,0.9428571428571428,8.543794447482966e-09,0.00010216700337574536,9
1440,28,0.36507936507936506,0.00015524322383807604,6.904543831375485e-05,9
1441,16,0.6166666666666667,5.007609914734917e-06,1.922681083215398e-05,9
1442,5,0.8,0.0,1.5616574661377536e-05,9
1443,9,0.8333333333333334,0.0,9.328777170853948e-06,1
1444,32,0.4959677419354839,1.370607298056049e-05,2.2222231321744063e-05,6
1445,9,0.5277777777777778,8.251135583710453e-07,1.0407853386371262e-05,7
1446,36,0.5682539682539682,5.782623194755377e-05,1.745165826865822e-05,1
1447,142,0.496753571071821,5.128216338899948e-05,0.00046614706755736967,9
1448,52,0.6380090497737556,1.0254647917562115e-05,1.6339571385305234e-05,6
1449,90,0.5710362047440699,9.866026802569741e-06,0.0003098746815940252,9
1450,23,0.3201581027667984,0.0004074655324549617,1.3910861642612297e-05,2
1451,31,0.7591397849462366,2.0313591460856397e-06,1.991284973511691e-05,6
1452,34,0.7878787878787878,9.737313045124566e-07,1.137067990489588e-05,7
1453,28,0.3888888888888889,5.702023572816434e-06,2.098408206687818e-05,1
1454,52,0.669683257918552,5.633519763978517e-06,1.601386699798171e-05,6
1455,5,1.0,0.0,9.279567320035175e-06,1
1456,132,0.5604904001850567,1.5259757488583205e-05,0.0004568559121714359,9
1457,62,0.7371760973030143,3.863792884852476e-06,0.00023488144430350896,9
1458,33,0.4166666666666667,0.0001481970609543825,0.00010555660720936163,9
1459,102,0.45680450397980976,3.105959864385902e-05,2.2536553590505348e-05,6
1460,46,0.4579710144927536,4.3158874859644394e-05,0.00012738000631027407,9
1461,8,0.6428571428571429,3.930052506353225e-07,1.175800833669752e-05,9
1462,84,0.595811818703385,4.180796657671005e-06,1.9997211841708267e-05,6
1463,10,0.7333333333333333,3.6228553345326924e-07,4.297509770798238e-05,9
1464,26,0.5969230769230769,1.6055297930897246e-06,1.3085320672068161e-05,1
1465,108,0.553478712357217,0.023140948185415778,0.006177710309170729,4
1466,1,0.0,0.0,8.47728302546371e-06,9
1467,124,0.535929714135851,5.819757677996649e-05,0.00043197042786814857,9
1468,31,0.8602150537634409,4.915673216354711e-07,1.1116294396249888e-05,7
1469,57,0.36779448621553884,2.112865870754535e-05,1.4479325238127967e-05,6
1470,71,0.5653923541247485,1.3462817840782094e-05,0.00021714169386180649,9
1471,169,0.4845731191885038,4.3250514152498254e-05,0.0005792668464800032,9
1472,90,0.3041198501872659,7.313780918228575e-05,1.9198613111471293e-05,6
1473,54,0.2578616352201258,4.499989493147167e-05,3.064623004590592e-05,6
1474,4,0.8333333333333334,0.0,8.698394384986446e-06,6
1475,72,0.5140845070422535,5.385237712931485e-05,1.9339412238996488e-05,6
1476,5,0.7,1.6988157867232959e-06,8.982924409653967e-06,9
1477,9,0.3888888888888889,9.501179296839866e-07,1.0673976803809394e-05,9
1478,17,0.6985294117647058,9.769218679664808e-07,1.0159774462585415e-05,1
1479,84,0.551061388410786,1.353328099369755e-05,2.049096699156284e-05,6
1480,93,0.44413277232351567,7.987826997190473e-05,0.00028138533388758977,9
1481,17,0.5588235294117647,6.078930814528837e-07,1.0665428779457083e-05,6
1482,49,0.4651360544217687,1.266584173844891e-05,1.4105595969951613e-05,6
1483,96,0.5396929824561404,0.0007759027411173869,0.00034801453430881584,9
1484,22,0.5844155844155844,1.9359485566507254e-06,7.57077602063514e-05,9
1485,47,0.5661424606845513,0.00013898233464438518,0.0001768338853997052,9
1486,5,1.0,0.0,9.119438726456056e-06,0
1487,63,0.2805939580133128,7.303485611993911e-05,5.586160184958148e-05,1
1488,135,0.5253731343283582,3.217938720935654e-05,0.0004607360918926878,9
1489,22,0.7835497835497836,1.4476030816349955e-07,1.1505434713675885e-05,6
1490,9,0.9444444444444444,0.0,1.0115341813067082e-05,1
1491,125,0.6193548387096774,1.142726707363696e-05,0.0004726583265229315,9
1492,13,0.5,3.663653625391287e-06,1.368199214323646e-05,6
1493,26,0.9261538461538461,2.1619483094786878e-07,1.0668350590106002e-05,7
1494,26,0.6184615384615385,0.00010021015665721517,1.0710917410087762e-05,7
1495,67,0.5291723202170964,1.8138154059145e-05,1.7939777110258568e-05,6
1496,48,0.4450354609929078,9.40685613000338e-06,1.4236920347361194e-05,6
1497,29,0.4088669950738916,7.720986357454891e-06,4.930631832084553e-05,1
1498,6,0.6666666666666666,3.0558304807164073e-07,1.823129564812495e-05,9
1499,12,0.6666666666666666,0.0,9.360874603219685e-06,7
1500,29,0.5344827586206896,3.2614648840134336e-06,1.1805797972906803e-05,6
1501,18,0.4444444444444444,0.0,4.244750368017535e-05,9
1502,70,0.43933747412008284,1.763248148095723e-05,1.8359399623496585e-05,6
1503,28,0.6296296296296297,1.429067396842823e-06,1.2267357348169718e-05,6
1504,58,0.4337568058076225,1.8025309250074754e-05,1.5159332331716032e-05,6
1505,59,0.12039742840444184,0.004064922708699868,1.6687575254372116e-05,2
1506,8,0.9285714285714286,1.66087608545026e-08,9.921586771013761e-06,1
1507,37,0.527027027027027,8.526061903354414e-06,1.252678595744366e-05,6
1508,33,0.8390151515151515,1.275008696808771e-06,1.5883866197942055e-05,6
1509,131,0.5201409277745156,0.0005514152639756173,0.00048753851599928137,9
1510,4,0.8333333333333334,0.0,8.833355831718615e-06,6
1511,30,0.5655172413793104,0.00014068184983357114,1.2076516116090203e-05,7
1512,34,0.5668449197860963,3.9472850894064603e-05,1.7999993810079557e-05,1
1513,52,0.44720965309200605,0.00031830249247616604,0.00016458836670102682,9
1514,35,0.6201680672268908,1.1254247731665085e-05,1.4423947568886573e-05,1
1515,69,0.4880647911338448,2.563070298638796e-05,1.860305013463507e-05,6
1516,159,0.5816415890454582,2.0221100983715325e-05,0.0005972055351961978,9
1517,36,0.6730158730158731,5.484667781420626e-07,0.0001253301625284158,9
1518,14,0.3626373626373626,0.0006599980292443004,1.8016707117819483e-05,9
1519,33,0.4090909090909091,1.499915685995549e-05,6.948978481571748e-05,9
1520,117,0.54096669613911,3.0288478664147905e-05,0.00041428888263126464,9
1521,6,1.0,0.0,1.1752539563610747e-05,9
1522,156,0.49421009098428453,0.0005646561797725031,0.0005740850610700441,9
1523,69,0.4416027280477408,0.00016670464489541975,0.00022378676230472205,9
1524,41,0.6902439024390243,4.3067281280272514e-07,0.00015471185142145282,9
1525,57,0.41102756892230574,1.5454047080973904e-05,1.947067697271628e-05,6
1526,22,0.4935064935064935,1.2824962982466549e-06,1.3408908050307243e-05,1
1527,12,0.3787878787878788,5.312522140914121e-06,2.0487441455698357e-05,9
1528,70,0.5151138716356107,5.847740304426291e-05,0.00021364710005471015,9
1529,42,0.281068524970964,3.995881196255043e-05,1.7980016924850282e-05,6
1530,105,0.6615384615384615,1.133742286856436e-05,0.00041802991028062376,9
1531,22,0.22943722943722944,8.980847088612148e-06,1.4811426522258614e-05,6
1532,39,0.728744939271255,2.147586009511255e-06,0.00014195976811196128,9
1533,35,0.7478991596638656,8.201347038942935e-06,1.1654180283981734e-05,7
1534,33,0.23484848484848486,0.006336645478021168,6.039154386153755e-05,2
1535,64,0.6031746031746031,1.4949202950868022e-05,0.00020715458725451867,9
1536,82,0.26287262872628725,0.0007759070352613396,2.4533722212804982e-05,6
1537,19,0.26900584795321636,0.00034096966195397416,2.4267235339196525e-05,9
1538,72,0.5582942097026604,7.005210851337973e-06,0.00025534637205699355,9
1539,79,0.6277182732878935,4.741347205401276e-06,0.0003015825996513914,9
1540,69,0.3337595907928389,0.0005414930744148429,0.00019179965646560102,9
1541,33,0.5776515151515151,3.882631997473969e-06,1.2016172213723288e-05,6
1542,55,0.7185185185185186,2.925366008289554e-06,0.0001979685511688059,9
1543,33,0.5246212121212122,4.633489210042658e-06,1.475856543358479e-05,1
1544,15,0.580952380952381,8.455741567879499e-06,2.3231229672118507e-05,9
1545,43,0.29346622369878184,0.0002611584451938126,1.8753188124380848e-05,1
1546,3,1.0,0.0,8.624687571890681e-06,7
1547,122,0.6176669827936594,1.0109621912965021e-05,0.0004570537974935997,9
1548,38,0.6984352773826458,7.312980841081945e-06,1.188503761845449e-05,7
1549,49,0.30357142857142855,0.00023887952255300074,1.8580029187839122e-05,1
1550,38,0.7823613086770982,8.375568739956315e-07,1.3963060446403025e-05,6
1551,171,0.4875128998968008,6.334223575074075e-05,0.0005846331546814313,9
1552,7,0.42857142857142855,9.468355060907015e-07,9.427014638379233e-06,9
1553,37,0.33933933933933935,0.0012916433924346662,5.8645015453027216e-05,7
1554,160,0.5078616352201258,3.447889013526673e-05,0.0005601919561310255,9
1555,35,0.453781512605042,0.00021465369448889722,1.2514219570977091e-05,7
1556,25,0.79,5.125172077764945e-07,9.377303615680932e-05,9
1557,151,0.5047240618101545,3.9782602217756815e-05,0.0005094972385174673,9
1558,2,1.0,0.0,8.705120328132734e-06,9
1559,186,0.48497529787852367,5.134504099111573e-05,0.0006406716200287731,9
1560,1,0.0,0.0,8.47728302546371e-06,9
1561,25,0.31333333333333335,1.04884613322565e-05,3.182198725004844e-05,9
1562,10,0.5111111111111111,0.0,2.086443685070063e-05,7
1563,112,0.5553410553410554,1.2894266584060434e-05,0.00040289007071987824,9
1564,16,0.6166666666666667,2.5833388744201466e-06,1.9409950169679038e-05,9
1565,44,0.53276955602537,5.768972467057378e-06,1.9627847719891276e-05,1
1566,20,0.46842105263157896,3.779052770311561e-06,1.4663447458009139e-05,1
1567,33,0.5378787878787878,0.00013553546662453263,1.2083562790996839e-05,7
1568,29,0.9236453201970444,1.689748887370336e-07,1.0969482985580864e-05,7
1569,48,0.32269503546099293,1.2544397136015399e-05,2.0049779145923257e-05,6
1570,124,0.4961972200367165,3.1362877889981185e-05,0.00040672418116702964,9
1571,60,0.5101694915254237,9.269968010019172e-06,0.0001888819209081027,9
1572,43,0.7397563676633444,1.7644393411656721e-06,0.0001375676233166494,9
1573,89,0.4931052093973442,4.406538899693318e-05,2.1094871038358464e-05,6
1574,67,0.3835368611488014,0.00022777057110214807,2.7619162183009743e-05,1
1575,20,0.4368421052631579,3.0786108029813263e-06,1.792545682563716e-05,6
1576,66,0.6573426573426573,9.615668305366536e-06,1.771458172257488e-05,6
1577,170,0.48771319178559,0.041319808595679394,0.007203414827803282,4
1578,36,0.6793650793650794,3.1105778687367604e-06,1.3802773954115297e-05,6
1579,5,0.9,0.0,9.223450397957618e-06,7
1580,83,0.6018219218336762,1.0696304588061918e-05,0.0002952414695895064,9
1581,1,0.0,0.0,8.47728302546371e-06,9
1582,41,0.8,2.8899426354787666e-06,1.4356022820152004e-05,6
1583,97,0.485180412371134,2.7796477521882357e-05,2.174479473017595e-05,6
1584,211,0.415572105619499,0.00026588108889044355,0.0006773087569334491,9
1585,20,0.45263157894736844,1.3212343277359566e-05,2.2934184951548594e-05,9
1586,3,1.0,0.0,8.61158298441454e-06,9
1587,53,0.6923076923076923,1.961152837596928e-06,1.627497391906931e-05,6
1588,23,0.6363636363636364,2.518631029323161e-05,1.0990399431855196e-05,7
1589,205,0.47508369201339073,5.446513338949371e-05,0.0007026314155463791,9
1590,88,0.48171368861024033,0.00036749845734606945,0.0003037681388678657,9
1591,95,0.38029115341545355,4.1888486469151416e-05,2.1697835322403545e-05,6
1592,25,0.8,2.3498748406591554e-07,1.194615455306664e-05,6
1593,32,0.39919354838709675,0.0006143409877903313,1.1854047860984841e-05,7
1594,16,0.35,8.003602841442243e-06,3.262004842001147e-05,9
1595,39,0.6558704453441295,3.39461262871023e-06,1.9937467339247154e-05,6
1596,77,0.6127819548872181,7.188254492569128e-06,1.9292707192903763e-05,6
1597,112,0.6037644787644788,1.3970952743877051e-05,0.0004136597353067726,9
1598,136,0.5237472766884531,7.433382210692832e-05,0.00046258363359143157,9
1599,11,0.509090909090909,0.0,1.3033121247853417e-05,1
1600,117,0.5281461833185971,2.6693583952816776e-05,0.0003993783520425992,9
1601,32,0.8467741935483871,4.282308834588477e-07,1.1230196731293488e-05,7
1602,12,0.5303030303030303,4.684612657892678e-07,9.879968763621233e-06,1
1603,145,0.5884099616858237,1.734578272094906e-05,0.000543825227570708,9
1604,148,0.47205368633940065,0.00010106002744307529,0.0004728235503273932,9
1605,90,0.6102372034956305,9.894353670479017e-06,0.0003179818447083902,9
1606,31,0.6946236559139785,4.745558181813226e-07,1.3701590856402996e-05,1
1607,5,0.6,0.0,8.759962612143186e-06,7
1608,117,0.5679339817270852,3.21359747449547e-05,0.00042802150445190787,9
1609,92,0.5518394648829431,1.8755130489437018e-05,0.000301035742472249,9
1610,179,0.47555081288054735,4.115560941080721e-05,0.0006073812631477046,9
1611,72,0.5860719874804382,4.572711723203242e-05,2.0526959869878056e-05,6
1612,190,0.4755778334725703,9.192264688590856e-05,0.0006422076054655372,9
1613,182,0.4801165685143586,8.557631033251772e-05,0.000626707889849995,9
1614,71,0.544466800804829,1.4145449234179745e-05,0.00025064588772120657,9
1615,24,0.6304347826086957,2.5747791251744425e-06,1.1272427502872308e-05,7
1616,50,0.5289795918367347,8.85847199128377e-06,1.800054716769408e-05,1
1617,117,0.5389036251105217,0.0005134849632172405,0.00045219096685568974,9
1618,24,0.47101449275362317,0.00022056865830528518,0.00013156669826369711,9
1619,114,0.5882626921285514,8.567365505249972e-06,0.00039446871883544807,9
1620,128,0.38373523622047245,8.977038925324062e-05,0.0003704441133169158,9
1621,189,0.4819317798041202,0.0009040789711466088,0.0006797602245788813,9
1622,177,0.46334103749357985,9.536174909555541e-05,0.0005954769130569976,9
1623,100,0.6430303030303031,8.592219872368356e-06,0.0003756299184075318,9
1624,35,0.5378151260504201,7.817929201124502e-06,1.2062148187031196e-05,6
1625,25,0.7466666666666667,1.0316893306963094e-06,1.207716056398542e-05,1
1626,37,0.3588588588588589,0.0001603435785061076,8.437192791965332e-05,9
1627,3,1.0,0.0,8.616273674862352e-06,9
1628,82,0.5492321589882565,2.209317655421012e-05,1.984982537144204e-05,6
1629,22,0.7878787878787878,6.682184077498288e-07,1.043159662763085e-05,7
1630,67,0.3437358661239258,7.669277838934636e-05,2.3180532854285288e-05,6
1631,9,0.9722222222222222,0.0,9.98969979247357e-06,1
1632,79,0.614086335605323,1.2048266499222769e-05,0.0002962703118489622,9
1633,23,0.6047430830039525,2.815088517481041e-06,1.1025924579013123e-05,6
1634,38,0.5149359886201992,4.816168419546506e-06,1.2802746705118795e-05,6
1635,34,0.7201426024955436,2.273959707037396e-06,1.3330882177665652e-05,6
1636,77,0.5850991114149009,2.1280706789370404e-05,1.9428660690698437e-05,6
1637,99,0.49783549783549785,4.134395231172529e-05,0.00031759508051590774,9
1638,34,0.696969696969697,1.2999349544748412e-06,1.3599588181908713e-05,6
1639,78,0.5061605061605061,2.589218491232893e-05,0.0002566714873990427,9
1640,8,0.8571428571428571,0.0,9.121976516038133e-06,6
1641,14,0.3516483516483517,4.732032335310849e-06,1.3051532123279228e-05,7
1642,28,0.20634920634920634,0.0015221643688134235,1.1591853618490229e-05,2
1643,100,0.64,9.247454955600889e-06,0.0003848990790281253,9
1644,69,0.5694799658994032,1.2371191286802967e-05,0.00021595404732314982,9
1645,56,0.5084415584415585,1.8322748778136657e-05,1.7433589915929105e-05,1
1646,18,0.5032679738562091,0.0,3.122331875286539e-05,6
1647,50,0.6702040816326531,7.3310267224774885e-06,1.563472085981656e-05,6
1648,25,0.91,1.6946627096536328e-07,1.0576688455353727e-05,7
1649,35,0.5932773109243697,1.4893051099703712e-06,1.3300135507456752e-05,6
1650,21,0.3476190476190476,1.0529391611810974e-05,1.3510982569259887e-05,6
1651,4,1.0,0.0,2.0615860509938084e-05,9
1652,81,0.5817901234567902,5.136446321277503e-06,0.0002836539107858025,9
1653,74,0.6878933728248797,4.017913699289918e-06,0.00027270669023157535,9
1654,7,0.8095238095238095,4.0829866741194384e-07,9.460637343672419e-06,1
1655,56,0.6279220779220779,2.8087650292818072e-06,1.621125711224644e-05,6
1656,34,0.23172905525846701,0.001999487951910667,1.7321892634970713e-05,2
1657,5,1.0,0.0,8.815064086494491e-06,1
1658,19,0.4853801169590643,2.1926912688782036e-06,2.9184361354056355e-05,6
1659,82,0.64257753688648,5.600170501099317e-06,0.000290419428879458,9
1660,24,0.5253623188405797,4.6812278563072904e-06,1.7681944479220455e-05,1
1661,80,0.4708860759493671,1.670911208351055e-05,2.0080346682174654e-05,6
1662,146,0.5343410486537553,2.5945135014547085e-05,0.0005303883304236426,9
1663,235,0.41651209310783777,0.001179895158733234,0.0007844729522212568,9
1664,6,0.6,7.43310116931018e-07,8.937393125631187e-06,6
1665,127,0.5675540557430321,2.240787610678176e-05,0.0004464049250607009,9
1666,36,0.20317460317460317,0.005910989539370546,5.774837130445694e-05,2
1667,27,0.4188034188034188,5.368185576178306e-06,1.1159994935751646e-05,6
1668,122,0.6221379216908278,1.1238483934585133e-05,0.00045072132508781117,9
1669,137,0.5520609703735508,2.5205798960300605e-05,0.0004906083401391953,9
1670,11,0.2909090909090909,2.518995396266228e-06,1.9259123847484934e-05,9
1671,32,0.3850806451612903,1.159901743261309e-05,1.3370870923920458e-05,1
1672,25,0.5233333333333333,1.8341961133255151e-06,1.0969170431306966e-05,6
1673,40,0.5525641025641026,8.177823188703353e-06,1.56652406395537e-05,1
1674,25,0.2,1.9858848920338467e-05,3.660587974882789e-05,9
1675,117,0.5279988211022694,3.0000242339114387e-05,0.00039021633345039005,9
1676,16,0.7166666666666667,5.759848958036893e-07,9.788795490696132e-06,7
1677,36,0.5984126984126984,3.75942753352165e-06,1.520775857391143e-05,1
1678,18,0.27450980392156865,1.645990579491606e-05,3.098665052638785e-05,9
1679,27,0.5612535612535613,2.198308279775748e-06,1.725365845457488e-05,1
1680,61,0.5639344262295082,2.6462449855791563e-05,2.1797458256037827e-05,6
1681,25,0.62,2.419672187172996e-06,1.1241091450654095e-05,6
1682,38,0.7297297297297297,7.724897299921964e-06,1.4146940588986768e-05,6
1683,123,0.533519925363188,5.891716974321069e-05,0.0004283178347811599,9
1685,93,0.5455820476858345,1.4657174873805692e-05,0.0003345566975600731,9
1686,35,0.5008403361344538,6.898951100378357e-06,1.2858852465887047e-05,6
1687,43,0.3997785160575858,0.0010272386303263191,1.852750411615003e-05,7
1688,95,0.41500559910414336,0.0005792579674486398,0.00026384349983047425,9
1689,124,0.5645161290322581,1.272779745143646e-05,0.0004445533858032783,9
1690,2,1.0,0.0,8.661740102284094e-06,6
1691,60,0.6734463276836158,2.7957118680884794e-06,1.7050723684125376e-05,6
1692,50,0.43183673469387757,6.32888214513074e-05,2.2350579902721266e-05,1
1693,3,0.6666666666666666,0.0,8.61384986878675e-06,7
1694,34,0.41532976827094475,1.898246781809359e-05,1.3456183275444852e-05,1
1695,30,0.6873563218390805,1.8994907051077447e-06,1.3042653218950158e-05,1
1696,12,0.4393939393939394,2.3428033685492456e-06,1.3280821275074111e-05,1
1697,8,0.5714285714285714,2.534583001865599e-05,4.5500608240208465e-05,9
1698,19,0.672514619883041,8.437946327383593e-07,1.3685593289299049e-05,7
1699,42,0.413472706155633,1.3416287319803832e-05,1.7245844237606413e-05,6
1700,17,0.625,3.7290294755808593e-07,5.894378051070931e-05,9
1701,7,0.7142857142857143,5.573038214363753e-07,9.47735909794123e-06,7
1702,45,0.31212121212121213,0.0004458633171023519,0.00013790977486058948,9
1703,70,0.33581780538302275,4.932477915482503e-05,2.206237717362133e-05,6
1704,25,0.6233333333333333,5.815829789627333e-07,1.1646995793895501e-05,6
1705,27,0.6609686609686609,2.706250107918558e-05,1.0851396714501603e-05,7
1706,42,0.6039488966318235,4.519047253172336e-06,1.4698329641170685e-05,6
1707,185,0.49412455934195065,7.563970809302952e-05,0.0006382615416004903,9
1708,10,0.7333333333333333,0.0,9.347636167812026e-06,7
1709,62,0.36700158646218933,2.92137283414128e-05,1.6078001582313715e-05,6
1710,15,0.7047619047619048,2.2351836286937576e-07,4.356956023260743e-05,9
1711,5,0.7,0.0,1.1857386842637832e-05,9
1712,105,0.6177655677655678,1.2506340341322531e-05,0.00037865229759092894,9
1713,4,0.5,0.0,9.08202076223186e-06,6
1714,187,0.5029038008165143,3.442666776645582e-05,0.0006573593318015847,9
1715,65,0.6158653846153846,4.289204050911082e-06,2.2236211125144817e-05,6
1716,60,0.6225988700564972,8.100420539817847e-06,1.7170117750535484e-05,6
1717,139,0.5139192993431342,1.8749487325564816e-05,0.0004915771390680781,9
1718,155,0.3550062840385421,0.03653871834978149,0.004622417512122286,4
1719,19,0.6374269005847953,7.117223790053958e-06,1.0703992266135596e-05,7
1720,49,0.5433673469387755,2.5970419013722798e-05,1.5786562089495263e-05,6
1721,115,0.6216628527841342,7.265829836983213e-06,0.00043330058286764506,9
1722,56,0.5188311688311689,1.2433028449801355e-05,0.0001599296982247873,9
1723,49,0.6471088435374149,2.333362724143636e-06,0.00019261920511863182,9
1724,59,0.6265341905318527,8.959526078011896e-06,0.00017605015063661017,9
1725,51,0.29411764705882354,8.331221804809112e-06,1.4138807368032058e-05,6
1726,21,0.2857142857142857,0.0007789837799547632,1.5180125465581552e-05,2
1727,32,0.3125,6.077693831624846e-06,2.0621123310071726e-05,6
1728,32,0.6875,3.942099676931963e-06,1.295220345750523e-05,6
1729,80,0.4680379746835443,4.232022109612783e-05,2.0139007862508613e-05,6
1730,226,0.4013765978367748,0.0001525718374705792,0.0007091503910603326,9
1731,8,0.8571428571428571,0.0,1.2666407635713953e-05,1
1732,48,0.6569148936170213,9.179734612747702e-06,1.5160820903510562e-05,6
1733,38,0.7368421052631579,2.836407192230473e-06,1.1853289484083418e-05,7
1734,49,0.6488095238095238,2.076312974045946e-06,0.00018686411191862234,9
1735,109,0.6211348963642541,9.41436080284551e-06,0.0004077764703185868,9
1736,156,0.5339123242349049,4.879307097003605e-05,0.0005586201772958505,9
1737,79,0.694579681921454,3.366393748447445e-06,0.0002982190355954269,9
1738,26,0.5784615384615385,1.0984944257695453e-06,1.3254255315536322e-05,6
1739,14,0.5714285714285714,1.0856708855734216e-06,9.931780793933521e-06,6
1740,37,0.5900900900900901,4.950031716178736e-05,1.885482056716419e-05,1
1741,104,0.5351008215085885,2.0571822713167916e-05,0.0003719305826274731,9
1742,79,0.5173644920480364,1.4411050626652238e-05,1.9692391158837224e-05,6
1743,26,0.4369230769230769,1.5169629324220848e-06,1.1757980553954757e-05,1
1744,37,0.5885885885885885,2.088369448662718e-05,1.4875066531770621e-05,1
1745,19,0.4678362573099415,8.939646998157886e-05,1.6286505823428695e-05,6
1746,202,0.47283385054923405,6.461222220670189e-05,0.0006848607162729572,9
1747,22,0.8051948051948052,9.591410321943598e-07,1.0355406732253399e-05,7
1748,13,0.8205128205128205,1.59280739342361e-07,9.667035473939787e-06,6
1749,13,0.4358974358974359,0.0,9.611930089540731e-06,6
1750,126,0.5977142857142858,1.1458467295200618e-05,0.0004610885116689936,9
1751,50,0.7314285714285714,2.341534539473439e-06,1.5503292372096592e-05,6
1752,115,0.6016781083142639,1.0410091654480182e-05,0.0004186783529022151,9
1753,82,0.6446853357422463,7.587938950500524e-07,0.00030609274187748793,9
1754,57,0.4849624060150376,6.43679485062282e-06,0.00018200447579582983,9
1755,2,1.0,0.0,8.626448458181272e-06,6
1756,16,0.7583333333333333,1.3662369299740481e-07,9.955011087097283e-06,6
1757,131,0.5554903112155021,1.8264872973761004e-05,0.00047928265423243644,9
1758,27,0.1794871794871795,0.0013062930717733586,1.8209089496556316e-05,2
1759,6,0.8,0.0,8.883571214328683e-06,6
1760,3,0.6666666666666666,0.0,8.717318663364491e-06,7
1761,121,0.5132231404958678,0.00013304133796742017,0.00041520290930701124,9
1762,4,1.0,0.0,8.929509005332441e-06,1
1763,32,0.6451612903225806,1.646710939836145e-06,1.3495416420536925e-05,1
1764,25,0.74,4.6433887279085896e-07,1.2164106582036744e-05,6
1765,66,0.5351981351981352,1.7791236795758884e-05,0.0002023431111421413,9
1766,40,0.6064102564102564,4.306838318126778e-06,1.4979246462951478e-05,1
1767,36,0.5317460317460317,1.587315177152219e-05,1.46791202767724e-05,1
1768,209,0.41010305483989695,0.00012015670731850224,0.0006559329829481235,9
1769,25,0.5633333333333334,8.911577289056275e-05,9.678151844579005e-05,9
1770,47,0.42645698427382056,1.2125611078743567e-05,1.3797743167734737e-05,6
1771,20,0.7947368421052632,9.641334160925795e-08,6.720315714514981e-05,9
1772,61,0.6480874316939891,5.799880414394746e-06,0.00021906371956088424,9
1773,23,0.7549407114624506,2.8799606665208525e-07,1.2010707767732336e-05,1
1774,40,0.45,1.2790314258534063e-05,0.00011249807140404565,9
1775,8,0.9642857142857143,1.0323751624041916e-08,2.783307265962065e-05,9
1776,5,1.0,0.0,8.815064086494491e-06,1
1777,5,0.9,2.4904821774950643e-07,1.6622536955712174e-05,1
1778,38,0.43385490753911804,7.401684918703791e-05,1.9364001567787248e-05,1
1779,22,0.42857142857142855,1.7367938488775593e-05,2.8584039020429936e-05,9
1780,20,0.4052631578947368,7.103671716655325e-05,6.579920682575625e-05,9
1781,26,0.38153846153846155,5.825991714997966e-06,1.1949049894405178e-05,6
1782,67,0.5355042966983266,0.0003317886536201867,0.0002551493473434193,9
1783,121,0.2716253443526171,0.00019859027883907619,2.4393107243225187e-05,6
1784,17,0.8014705882352942,1.4425038294065028e-07,9.919380655808763e-06,7
